Textbox25,Textbox26
NPSpecies - The National Park Service biodiversity database.  IRMA Portal version.https://irma.nps.gov/npspecies.  Accessed 7/25/2025 8:30:15 PM,"NatureServe Global (G) and State (S) Conservation Status Rank List - NatureServe. 2025. NatureServe Explorer [web application]. NatureServe, Arlington, Virginia. Available https://explorer.natureserve.org/. (Accessed: July 9, 2025). This information is provided by NatureServe (www.natureserve.org) and its network of natural heritage member programs, a leading source of information about rare and endangered species, and threatened ecosystems."

Textbox46,Category1,CategoryGroup,Textbox51,PreferredCommonNames1,OccwTag,Abundance,NatwTags,NPSTags,ParkTags,RefCount,ObsCount,VouCount,ExternalLinkCount,TESS,StateStatuses,Ozone,GRank,SRank1,Textbox52,Textbox1
,Vascular Plants,Poales/Poaceae,Bromus suksdorfii,Suksdorf's brome,Present,Uncommon,Native,,,1,0,8,0,,,,G5,CA: SNR,- ,Report Species Count: 2086
,Vascular Plants,Poales/Poaceae,Bromus tectorum,"cheat grass, cheatgrass, downy brome, early chess, military grass, wild oats",Present,Uncommon,Non-native,Management Priority,,1,0,20,0,,,,GNR,CA: SNA,- ,Report Species Count: 2086
,Vascular Plants,Poales/Poaceae,Bromus vulgaris,Columbia brome,Probably Present,,Native,,,0,0,2,0,,,,G5,CA: SNR,- ,Report Species Count: 2086
,Vascular Plants,Poales/Poaceae,Calamagrostis breweri,shorthair reedgrass,Present,Uncommon,Native,,,1,0,9,0,,,,G3,CA: SNR,- ,Report Species Count: 2086
,Vascular Plants,Poales/Poaceae,Calamagrostis canadensis,"bluejoint, bluejoint reedgrass",Present,Common,Native,,,1,0,36,0,,,,G5,CA: SNR,- ,Report Species Count: 2086
,Vascular Plants,Poales/Poaceae,Calamagrostis purpurascens,purple reedgrass,Present,Uncommon,Native,,,1,0,14,0,,,,G5,CA: SNR,- ,Report Species Count: 2086
,Vascular Plants,Poales/Poaceae,Calamagrostis stricta ssp. inexpansa,"northern reedgrass, slim-stem reed grass",Present,Uncommon,Native,,,1,0,10,0,,,,G5T5,CA: SNR,- ,Report Species Count: 2086
,Vascular Plants,Poales/Poaceae,Cinna bolanderi,Bolander's woodreed,Present,Rare,Native,Management Priority,,0,0,10,0,,,,G2G3,CA: S2S3,- ,Report Species Count: 2086
,Vascular Plants,Poales/Poaceae,Cynodon dactylon,"Bermudagrass, chiendent pied-de-poule, common bermudagrass, devilgrass, grama-seda, manienie, motie molulu",Present,Rare,Non-native,,,1,0,4,0,,,,GNR,CA: SNA,- ,Report Species Count: 2086
,Vascular Plants,Poales/Poaceae,Cynosurus echinatus,bristly dogstail grass,Present,Uncommon,Non-native,,,1,0,7,0,,,,GNR,CA: SNA,- ,Report Species Count: 2086
,Vascular Plants,Poales/Poaceae,Dactylis glomerata,"cocksfoot, orchard grass, orchardgrass",Present,Common,Non-native,Management Priority,,1,0,6,0,,,,GNR,CA: SNA,- ,Report Species Count: 2086
,Vascular Plants,Poales/Poaceae,Danthonia californica var. americana,,Present,Uncommon,Native,,,1,0,10,0,,,,,,- ,Report Species Count: 2086
,Vascular Plants,Poales/Poaceae,Danthonia californica var. californica,California wild oatgrass,Present,Uncommon,Native,,,1,0,1,0,,,,,,- ,Report Species Count: 2086
,Vascular Plants,Poales/Poaceae,Danthonia intermedia,timber oatgrass,Present,Common,Native,,,1,0,21,0,,,,G5,CA: SNR,- ,Report Species Count: 2086
,Vascular Plants,Poales/Poaceae,Danthonia unispicata,"onespike danthonia, onespike oatgrass",Present,Uncommon,Native,,,1,0,7,0,,,,G5,CA: SNR,- ,Report Species Count: 2086
,Vascular Plants,Poales/Poaceae,Deschampsia cespitosa ssp. cespitosa,tufted hairgrass,Present,Common,Native,,,1,0,14,0,,,,G5T5,,- Deschampsia cespitosa,Report Species Count: 2086
,Vascular Plants,Poales/Poaceae,Deschampsia danthonioides,annual hairgrass,Present,Common,Native,,,1,0,24,0,,,,G5,CA: SNR,- ,Report Species Count: 2086
,Vascular Plants,Poales/Poaceae,Deschampsia elongata,slender hairgrass,Present,Uncommon,Native,,,1,0,16,0,,,,G5,CA: SNR,- ,Report Species Count: 2086
,Vascular Plants,Poales/Poaceae,Digitaria ischaemum,"small crabgrass, smooth crab grass, smooth crabgrass",Present,Uncommon,Non-native,,,1,0,1,0,,,,GNR,CA: SNA,- ,Report Species Count: 2086
,Vascular Plants,Poales/Poaceae,Digitaria sanguinalis,"crabgrass, hairy crab grass, hairy crabgrass, large crabgrass, purple crabgrass, redhair crabgrass",Present,Uncommon,Non-native,,,1,0,5,0,,,,G5,CA: SNA,- ,Report Species Count: 2086
,Vascular Plants,Poales/Poaceae,Distichlis spicata,"desert saltgrass, inland saltgrass, marsh spikegrass, saltgrass, seashore saltgrass",Present,Rare,Native,,,0,0,2,0,,,,G5,CA: SNR,- ,Report Species Count: 2086
,Vascular Plants,Poales/Poaceae,Echinochloa crus-galli,"barnyard grass, barnyardgrass, cockspur, Japanese millet, large barnyard grass, watergrass",Present,Rare,Non-native,Management Priority,,1,0,1,0,,,,GNR,CA: SNA,- ,Report Species Count: 2086
,Vascular Plants,Poales/Poaceae,Elymus elymoides ssp. californicus,squirreltail,Present,Common,Native,,,1,0,7,0,,,,G5T4,CA: SNR,- ,Report Species Count: 2086
,Vascular Plants,Poales/Poaceae,Elymus elymoides ssp. elymoides,"bottlebrush squirreltail, squirreltail",Probably Present,,Native,,,0,0,41,0,,,,G5T5,CA: SNR,- ,Report Species Count: 2086
,Vascular Plants,Poales/Poaceae,Elymus glaucus ssp. glaucus,"blue wild rye, blue wildrye",Present,Uncommon,Native,,,1,0,10,0,,,,G5T5,CA: SNR,- ,Report Species Count: 2086
,Vascular Plants,Poales/Poaceae,Elymus glaucus ssp. jepsonii,Jepson's blue wildrye,Present,Unknown,Native,,,0,0,1,0,,,,G5T5?,CA: SNR,- ,Report Species Count: 2086
,Vascular Plants,Poales/Poaceae,Elymus multisetus,"big squirreltail, big wild rye",Present,Uncommon,Native,,,1,0,5,0,,,,G5,CA: SNR,- ,Report Species Count: 2086
,Vascular Plants,Poales/Poaceae,Elymus sierrae,Sierra wildrye,Present,Uncommon,Native,,,1,0,9,0,,,,G3G4,CA: SNR,- Elymus sierrus,Report Species Count: 2086
,Vascular Plants,Poales/Poaceae,Elymus stebbinsii,Parish wheatgrass,Present,Uncommon,Native,,,1,0,1,0,,,,G2G4,CA: SNR,- ,Report Species Count: 2086
,Vascular Plants,Poales/Poaceae,Elymus trachycaulus ssp. subsecundus,"bearded wheatgrass, slender wheatgrass, slender wild rye",Present,Uncommon,Native,,,1,0,2,0,,,,G5T5,CA: SNR,- ,Report Species Count: 2086
,Vascular Plants,Poales/Poaceae,Elymus trachycaulus ssp. trachycaulus,slender wheatgrass,Present,Uncommon,Native,,,1,0,9,0,,,,G5T5,CA: SNR,- ,Report Species Count: 2086
,Vascular Plants,Poales/Poaceae,Eragrostis cilianensis,"candy grass, lovegrass, stink grass, stinkgrass, strongscented lovegrass",Present,Rare,Non-native,,,1,0,1,0,,,,GNR,CA: SNA,- ,Report Species Count: 2086
,Vascular Plants,Poales/Poaceae,Eragrostis mexicana ssp. virescens,Mexican lovegrass,Present,Uncommon,Native,,,1,0,1,0,,,,G5T5,CA: SNR,- ,Report Species Count: 2086
,Vascular Plants,Poales/Poaceae,Eragrostis pilosa var. pilosa,Indian lovegrass,Present,Rare,Native,,,1,0,2,0,,,,G4TNR,CA: SNR,- ,Report Species Count: 2086
,Vascular Plants,Poales/Poaceae,Festuca arundinacea,"Alta fescue, coarse fescue, reed fescue, tall fescue",Present,Rare,Non-native,Management Priority,,0,0,2,0,,,,,,- ,Report Species Count: 2086
,Vascular Plants,Poales/Poaceae,Festuca brachyphylla ssp. breviculmis,alpine fescue,Present,Uncommon,Native,,,1,0,10,0,,,,,,- ,Report Species Count: 2086
,Vascular Plants,Poales/Poaceae,Festuca idahoensis,Idaho fescue,Present,Uncommon,Native,,,1,0,6,0,,,,G5,CA: SNR,- ,Report Species Count: 2086
,Vascular Plants,Poales/Poaceae,Festuca minutiflora,"smallflower fescue, small-flower fescue",Present,Rare,Native,Management Priority,,1,0,4,0,,,,G5,CA: S2,- ,Report Species Count: 2086
,Vascular Plants,Poales/Poaceae,Festuca occidentalis,western fescue,Present,Common,Native,,,1,0,9,0,,,,G5,CA: SNR,- ,Report Species Count: 2086
,Vascular Plants,Poales/Poaceae,Festuca pratensis,,Present,Rare,Non-native,Management Priority,,1,0,0,0,,,,,,- ,Report Species Count: 2086
,Vascular Plants,Poales/Poaceae,Festuca rubra,"ravine fescue, red fescue",Present,Uncommon,Native,,,1,0,9,0,,,,G5,CA: SNR,- ,Report Species Count: 2086
,Vascular Plants,Poales/Poaceae,Festuca saximontana var. purpusiana,Rocky Mountain fescue,Probably Present,,Native,,,0,0,7,0,,,,G5TNR,CA: SNR,- ,Report Species Count: 2086
,Vascular Plants,Poales/Poaceae,Festuca subulata,"bearded fescue, nodding fescue",Present,Uncommon,Native,,,1,0,3,0,,,,G5,CA: SNR,- ,Report Species Count: 2086
,Vascular Plants,Poales/Poaceae,Glyceria borealis,"northern mannagrass, small floating manna grass, small floating mannagrass",Present,Rare,Native,Management Priority,,1,0,12,0,,,,G5,CA: SNR,- ,Report Species Count: 2086
,Vascular Plants,Poales/Poaceae,Glyceria elata,tall mannagrass,Present,Common,Native,,,1,0,10,0,,,,G5,CA: SNR,- ,Report Species Count: 2086
,Vascular Plants,Poales/Poaceae,Glyceria striata,"fowl manna grass, fowl mannagrass",Present,Rare,Native,,,1,0,1,0,,,,G5,CA: SNR,- ,Report Species Count: 2086
,Vascular Plants,Poales/Poaceae,Hesperostipa comata ssp. comata,"needle and thread, needleandthread",Present,Uncommon,Native,,,1,0,0,0,,,,G5T5,CA: SNR,- ,Report Species Count: 2086
,Vascular Plants,Poales/Poaceae,Holcus lanatus,"common velvetgrass, velvetgrass, Yorkshire fog",Present,Uncommon,Non-native,Management Priority,,1,0,9,0,,,,GNR,CA: SNA,- ,Report Species Count: 2086
,Vascular Plants,Poales/Poaceae,Hordeum brachyantherum ssp. brachyantherum,meadow barley,Present,Common,Native,,,1,0,11,0,,,,G5T5,CA: SNR,- ,Report Species Count: 2086
,Vascular Plants,Poales/Poaceae,Hordeum brachyantherum ssp. californicum,California barley,Present,Unknown,Native,,,0,0,2,0,,,,G5T4,CA: SNR,- ,Report Species Count: 2086
,Vascular Plants,Poales/Poaceae,Hordeum marinum ssp. gussoneanum,,Present,Common,Non-native,,,1,0,3,0,,,,,,- Hordeum marinum ssp. gussonianum,Report Species Count: 2086
,Vascular Plants,Poales/Poaceae,Hordeum murinum ssp. glaucum,smooth barley,Present,Rare,Non-native,,,1,0,0,0,,,,GNRTNR,CA: SNA,- ,Report Species Count: 2086
,Vascular Plants,Poales/Poaceae,Hordeum murinum ssp. leporinum,"lepor barley, leporinum barley",Present,Rare,Non-native,,,1,0,0,0,,,,GNRTNR,CA: SNA,- ,Report Species Count: 2086
,Vascular Plants,Poales/Poaceae,Hordeum murinum ssp. murinum,wall barley,Present,Rare,Non-native,,,0,0,1,0,,,,GNRTNR,CA: SNA,- ,Report Species Count: 2086
,Vascular Plants,Poales/Poaceae,Koeleria macrantha,"junegrass, prairie Junegrass",Present,Uncommon,Native,,,1,0,0,0,,,,G5,CA: SNR,- ,Report Species Count: 2086
,Vascular Plants,Poales/Poaceae,Leymus triticoides,"beardless lyme grass, beardless wildrye, creeping wildrye",Present,Uncommon,Native,,,1,0,6,0,,,,G4G5,CA: SNR,- ,Report Species Count: 2086
,Vascular Plants,Poales/Poaceae,Lolium multiflorum,"annual ryegrass, Italian ryegrass",Present,Uncommon,Non-native,,,1,0,3,0,,,,,,- ,Report Species Count: 2086
,Vascular Plants,Poales/Poaceae,Lolium perenne,"Italian ryegrass, perennial rye grass, perennial ryegrass",Present,Uncommon,Non-native,Management Priority,,1,0,5,0,,,,GNR,CA: SNA,- ,Report Species Count: 2086
,Vascular Plants,Poales/Poaceae,Lolium temulentum,"darnel, Darnel ryegrass, poison darnel",Present,Uncommon,Non-native,,,1,0,3,0,,,,GNR,CA: SNA,- ,Report Species Count: 2086
,Vascular Plants,Poales/Poaceae,Melica aristata,"bearded melicgrass, bearded oniongrass",Present,Uncommon,Native,,,1,0,13,0,,,,G5,CA: SNR,- ,Report Species Count: 2086
,Vascular Plants,Poales/Poaceae,Melica bulbosa,"bulbous oniongrass, oniongrass",Present,Uncommon,Native,,,1,0,16,0,,,,G5,CA: SNR,- ,Report Species Count: 2086
,Vascular Plants,Poales/Poaceae,Melica californica,California melicgrass,Present,Rare,Native,,,1,0,12,0,,,,G4G5,CA: SNR,- ,Report Species Count: 2086
,Vascular Plants,Poales/Poaceae,Melica harfordii,Harford's oniongrass,Present,Uncommon,Native,,,1,0,5,0,,,,G5,CA: SNR,- ,Report Species Count: 2086
,Vascular Plants,Poales/Poaceae,Melica imperfecta,smallflower melicgrass,Present,Uncommon,Native,,,1,0,9,0,,,,G4G5,CA: SNR,- ,Report Species Count: 2086
,Vascular Plants,Poales/Poaceae,Melica stricta,"rock melicgrass, rock oniongrass",Present,Uncommon,Native,,,1,0,18,0,,,,G4,CA: SNR,- ,Report Species Count: 2086
,Vascular Plants,Poales/Poaceae,Melica subulata,Alaska oniongrass,Present,Uncommon,Native,,,0,0,1,0,,,,G5,CA: SNR,- ,Report Species Count: 2086
,Vascular Plants,Poales/Poaceae,Muhlenbergia andina,foxtail muhly,Present,Uncommon,Native,,,1,0,9,0,,,,G4,CA: SNR,- ,Report Species Count: 2086
,Vascular Plants,Poales/Poaceae,Muhlenbergia asperifolia,"alkali muhly, scratchgrass",Present,Rare,Native,,,0,0,4,0,,,,G5,CA: SNR,- ,Report Species Count: 2086
,Vascular Plants,Poales/Poaceae,Muhlenbergia filiformis,pullup muhly,Present,Common,Native,,,1,0,28,0,,,,G5,CA: SNR,- ,Report Species Count: 2086
,Vascular Plants,Poales/Poaceae,Muhlenbergia minutissima,annual muhly,Present,Uncommon,Native,,,1,0,2,0,,,,G5,CA: SNR,- ,Report Species Count: 2086
,Vascular Plants,Poales/Poaceae,Muhlenbergia montana,mountain muhly,Present,Common,Native,,,1,0,17,0,,,,G5,CA: SNR,- ,Report Species Count: 2086
,Vascular Plants,Poales/Poaceae,Muhlenbergia richardsonis,"mat muhly, soft-leaf muhly",Present,Common,Native,,,1,0,26,0,,,,G5,CA: SNR,- ,Report Species Count: 2086
,Vascular Plants,Poales/Poaceae,Muhlenbergia rigens,"deer muhly, deergrass",Present,Uncommon,Native,,,1,0,3,0,,,,G5,CA: SNR,- ,Report Species Count: 2086
,Vascular Plants,Poales/Poaceae,Muhlenbergia schreberi,"nimblewill, nimblewill muhly",Present,Common,Non-native,,,1,0,3,0,,,,G5,CA: SNR,- ,Report Species Count: 2086
,Vascular Plants,Poales/Poaceae,Panicum capillare,"annual witchgrass, common panic grass, common witchgrass, panicgrass, ticklegrass, tumble panic, tumbleweed grass, witches hair, witchgrass",Present,Uncommon,Native,,,1,0,3,0,,,,G5,CA: SNR,- ,Report Species Count: 2086
,Vascular Plants,Poales/Poaceae,Panicum miliaceum,"blackseeded proso millet, broomcorn millet, broomcorn panic, hog millet, panic millet, panicum, proso, proso millet, wild millet, wild proso millet",Present,Rare,Non-native,,,0,0,1,0,,,,GNR,CA: SNA,- ,Report Species Count: 2086
,Vascular Plants,Poales/Poaceae,Panicum rigidulum var. rigidulum,"redtop panicgrass, redtop panicum",Present,Rare,Non-native,,,0,0,6,0,,,,G5T5?,CA: SNR,- Panicum rigidulum,Report Species Count: 2086
,Vascular Plants,Poales/Poaceae,Parapholis incurva,curved sicklegrass,Probably Present,,Non-native,,,0,0,1,0,,,,GNR,CA: SNA,- ,Report Species Count: 2086
,Vascular Plants,Poales/Poaceae,Phalaris arundinacea,"reed canary grass, reed canarygrass",Present,Uncommon,Native,,,1,0,0,0,,,,G5,CA: SNR,- ,Report Species Count: 2086
,Vascular Plants,Poales/Poaceae,Phleum alpinum,alpine timothy,Present,Common,Native,,,1,0,13,0,,,,G5,CA: SNR,- ,Report Species Count: 2086
,Vascular Plants,Poales/Poaceae,Phleum pratense,"common timothy, timothy",Present,Common,Non-native,Management Priority,,1,0,17,0,,,,GNR,CA: SNA,- ,Report Species Count: 2086
,Vascular Plants,Poales/Poaceae,Poa annua,"annual blue grass, annual bluegrass, walkgrass",Present,Common,Non-native,,,1,0,2,0,,,,GNR,CA: SNA,- ,Report Species Count: 2086
,Vascular Plants,Poales/Poaceae,Poa bolanderi,Bolander's bluegrass,Present,Uncommon,Native,,,1,0,14,0,,,,G5,CA: SNR,- ,Report Species Count: 2086
,Vascular Plants,Poales/Poaceae,Poa bulbosa,"bulbous blue grass, bulbous bluegrass",Present,Common,Non-native,Management Priority,,1,0,3,0,,,,GNR,CA: SNA,- ,Report Species Count: 2086
,Vascular Plants,Poales/Poaceae,Poa compressa,"Canada bluegrass, flat-stem blue grass",Present,Uncommon,Non-native,Management Priority,,1,0,2,0,,,,GNR,CA: SNA,- ,Report Species Count: 2086
,Vascular Plants,Poales/Poaceae,Poa cusickii ssp. epilis,Cusick's bluegrass,Present,Uncommon,Native,,,1,0,12,0,,,,G5T5,CA: SNR,- ,Report Species Count: 2086
,Vascular Plants,Poales/Poaceae,Poa fendleriana ssp. longiligula,muttongrass,Present,Uncommon,Native,,,1,0,0,0,,,,G5T5,CA: SNR,- ,Report Species Count: 2086
,Vascular Plants,Poales/Poaceae,Poa glauca ssp. rupicola,timberline bluegrass,Present,Uncommon,Native,,,1,0,2,0,,,,G5T5,CA: SNR,- ,Report Species Count: 2086
,Vascular Plants,Poales/Poaceae,Poa keckii,Keck's bluegrass,Present,Uncommon,Native,,,1,0,3,0,,,,,,- ,Report Species Count: 2086
,Vascular Plants,Poales/Poaceae,Poa leptocoma ssp. leptocoma,bog bluegrass,Present,Rare,Native,Management Priority,,1,0,5,0,,,,G5T5?,CA: SNR,- ,Report Species Count: 2086
,Vascular Plants,Poales/Poaceae,Poa nemoralis,"forest blue grass, wood bluegrass",Present,Rare,Non-native,,,0,0,1,0,,,,G5,CA: SNR,- ,Report Species Count: 2086
,Vascular Plants,Poales/Poaceae,Poa pratensis ssp. pratensis,Kentucky bluegrass,Present,Common,Non-native,Management Priority,,1,0,12,0,,,,G5T5,CA: SNR,- ,Report Species Count: 2086
,Vascular Plants,Poales/Poaceae,Poa pringlei,Pringle's bluegrass,Present,Uncommon,Native,,,1,0,1,0,,,,G3?,CA: SNR,- ,Report Species Count: 2086
,Vascular Plants,Poales/Poaceae,Poa secunda ssp. secunda,,Present,Common,Native,,,1,0,65,0,,,,G5T5,,- ,Report Species Count: 2086
,Vascular Plants,Poales/Poaceae,Poa stebbinsii,Stebbin's bluegrass,Present,Uncommon,Native,,,1,0,23,0,,,,,,- ,Report Species Count: 2086
,Vascular Plants,Poales/Poaceae,Poa wheeleri,Wheeler's bluegrass,Present,Common,Native,,,1,0,38,0,,,,G5?,CA: SNR,- ,Report Species Count: 2086
,Vascular Plants,Poales/Poaceae,Polypogon maritimus,Mediterranean rabbitsfoot grass,Present,Rare,Non-native,,,0,0,1,0,,,,GNR,CA: SNA,- ,Report Species Count: 2086
,Vascular Plants,Poales/Poaceae,Polypogon monspeliensis,"annual rabbitsfoot grass, annual rabbit's-foot grass, rabbitfoot beardgrass, rabbitfoot grass, rabbitfoot polypogon, rabbitfootgrass, rabbit'sfootgrass",Present,Rare,Non-native,Management Priority,,1,0,2,0,,,,GNR,CA: SNA,- ,Report Species Count: 2086
,Vascular Plants,Poales/Poaceae,Ptilagrostis kingii,Sierra false needlegrass,Present,Uncommon,Native,,,1,0,26,0,,,,G3?,CA: SNR,- ,Report Species Count: 2086
,Vascular Plants,Poales/Poaceae,Puccinellia nuttalliana,"Nuttall alkaligrass, Nuttall's alkaligrass",Present,Rare,Native,Management Priority,,1,0,1,0,,,,G5,CA: SNR,- ,Report Species Count: 2086
,Vascular Plants,Poales/Poaceae,Scribneria bolanderi,Scribner's grass,Present,Uncommon,Native,,,1,0,5,0,,,,G4,CA: SNR,- ,Report Species Count: 2086
,Vascular Plants,Poales/Poaceae,Setaria pumila,"cattail grass, yellow bristle grass, yellow bristlegrass",Present,Uncommon,Non-native,,,1,0,4,0,,,,GNR,,- ,Report Species Count: 2086
,Vascular Plants,Poales/Poaceae,Setaria viridis,"bottle grass, green bristle grass, green bristlegrass, green foxtail, pigeongrass, wild millet",Present,Uncommon,Non-native,,,1,0,6,0,,,,GNR,CA: SNA,- ,Report Species Count: 2086
,Vascular Plants,Poales/Poaceae,Torreyochloa erecta,spiked false mannagrass,Present,Uncommon,Native,,,1,0,7,0,,,,G4G5,CA: SNR,- ,Report Species Count: 2086
,Vascular Plants,Poales/Poaceae,Torreyochloa pallida var. pauciflora,pale false mannagrass,Present,Uncommon,Native,,,1,0,12,0,,,,G5T5,CA: SNR,- ,Report Species Count: 2086
,Vascular Plants,Poales/Poaceae,Trisetum canescens,tall trisetum,Present,Uncommon,Native,,,1,0,21,0,,,,G5,CA: SNR,- ,Report Species Count: 2086
,Vascular Plants,Poales/Poaceae,Trisetum spicatum,spike trisetum,Present,Uncommon,Native,,,1,0,55,0,,,,G5,CA: SNR,- ,Report Species Count: 2086
,Vascular Plants,Poales/Poaceae,Trisetum wolfii,"wolf trisetum, Wolf's trisetum",Present,Uncommon,Native,,,1,0,13,0,,,,G4,CA: SNR,- ,Report Species Count: 2086
,Vascular Plants,Poales/Poaceae,Triticum aestivum,"common wheat, wheat",Present,Rare,Non-native,,,1,0,2,0,,,,GNR,CA: SNA,- ,Report Species Count: 2086
,Vascular Plants,Poales/Poaceae,Vulpia bromoides,"brome fescue, brome six-weeks grass, desert fescue",Present,Uncommon,Non-native,Management Priority,,1,0,2,0,,,,GNR,CA: SNA,- ,Report Species Count: 2086
,Vascular Plants,Poales/Poaceae,Vulpia microstachys var. confusa,confusing fescue,Present,Uncommon,Native,,,1,0,9,0,,,,G5T3T5,CA: SNR,- ,Report Species Count: 2086
,Vascular Plants,Poales/Poaceae,Vulpia microstachys var. pauciflora,Pacific fescue,Present,Common,Native,,,1,0,7,0,,,,G5T5,CA: SNR,- ,Report Species Count: 2086
,Vascular Plants,Poales/Poaceae,Vulpia myuros var. hirsuta,,Present,Uncommon,Non-native,,,0,0,8,0,,,,,,- ,Report Species Count: 2086
,Vascular Plants,Poales/Poaceae,Vulpia myuros var. myuros,,Present,Uncommon,Non-native,,,1,0,4,0,,,,,,- ,Report Species Count: 2086
,Vascular Plants,Poales/Typhaceae,Sparganium angustifolium,"narrowleaf burr reed, narrowleaf burreed, narrowleaf bur-reed",Present,Uncommon,Native,,,1,0,17,0,,,,G5,CA: SNR,- ,Report Species Count: 2086
,Vascular Plants,Poales/Typhaceae,Sparganium emersum ssp. emersum,emersed bur-reed,Probably Present,,Native,,,0,0,7,0,,,,,,- ,Report Species Count: 2086
,Vascular Plants,Poales/Typhaceae,Sparganium natans,small bur-reed,Present,Rare,Native,Management Priority,,0,0,5,0,,,,G5,CA: S3,- ,Report Species Count: 2086
,Vascular Plants,Poales/Typhaceae,Typha latifolia,"broadleaf cattail, cattail, common cattail",Present,Rare,Native,,,1,0,2,0,,,,G5,CA: SNR,- ,Report Species Count: 2086
,Vascular Plants,Polypodiales/Athyriaceae,Athyrium alpestre var. americanum,alpine ladyfern,Present,Common,Native,,,1,0,17,0,,,,,,- ,Report Species Count: 2086
,Vascular Plants,Polypodiales/Athyriaceae,Athyrium filix-femina var. cyclosorum,subarctic ladyfern,Present,Common,Native,,,1,0,19,0,,,,,,- ,Report Species Count: 2086
,Vascular Plants,Polypodiales/Blechnaceae,Woodwardia fimbriata,"giant chain fern, giant chainfern",Present,Uncommon,Native,,,1,0,6,0,,,,G5,CA: SNR,- ,Report Species Count: 2086
,Vascular Plants,Polypodiales/Cystopteridaceae,Cystopteris fragilis,"brittle bladder fern, brittle bladderfern, fragile fern",Present,Common,Native,,,1,0,30,0,,,,G5,CA: SNR,- ,Report Species Count: 2086
,Vascular Plants,Polypodiales/Dennstaedtiaceae,Pteridium aquilinum var. pubescens,"eagle fern, hairy brackenfern, western bracken, western brackenfern",Present,Common,Native,Exploitation Concern,,1,0,6,0,,,,G5T5,CA: SNR,- ,Report Species Count: 2086
,Vascular Plants,Polypodiales/Dryopteridaceae,Dryopteris arguta,coastal woodfern,Present,Common,Native,,,1,0,18,0,,,,G5,CA: SNR,- ,Report Species Count: 2086
,Vascular Plants,Polypodiales/Dryopteridaceae,Polystichum imbricans ssp. imbricans,narrowleaf swordfern,Present,Common,Native,,,1,0,13,0,,,,G4T4,CA: SNR,- ,Report Species Count: 2086
,Vascular Plants,Polypodiales/Dryopteridaceae,Polystichum kruckebergii,Kruckeberg's hollyfern,Present,Rare,Native,,,0,0,1,0,RT,,,G4,CA: S4,- ,Report Species Count: 2086
,Vascular Plants,Polypodiales/Dryopteridaceae,Polystichum munitum,western swordfern,Present,Uncommon,Native,,,0,0,8,0,,,,G5,CA: SNR,- ,Report Species Count: 2086
,Vascular Plants,Polypodiales/Polypodiaceae,Polypodium californicum,California polypody,Present,Uncommon,Native,,,1,0,2,0,,,,G5?,CA: SNR,- ,Report Species Count: 2086
,Vascular Plants,Polypodiales/Polypodiaceae,Polypodium calirhiza,nested polypody,Probably Present,,Native,,,0,0,2,0,,,,G4?,CA: SNR,- ,Report Species Count: 2086
,Vascular Plants,Polypodiales/Polypodiaceae,Polypodium hesperium,western polypody,Present,Uncommon,Native,,,1,0,1,0,,,,G5,CA: SNR,- ,Report Species Count: 2086
,Vascular Plants,Polypodiales/Pteridaceae,Adiantum aleuticum,"Aleutian maidenhair, Aleutian maidenhair-fern, five-finger fern",Present,Uncommon,Native,,,1,0,8,0,,,,G5,CA: SNR,- ,Report Species Count: 2086
,Vascular Plants,Polypodiales/Pteridaceae,Adiantum jordanii,California maidenhair,Present,Uncommon,Native,,,1,0,3,0,,,,G4G5,CA: SNR,- ,Report Species Count: 2086
,Vascular Plants,Polypodiales/Pteridaceae,Aspidotis californica,California lacefern,Present,Uncommon,Native,,,1,0,6,0,,,,G5?,CA: SNR,- ,Report Species Count: 2086
,Vascular Plants,Polypodiales/Pteridaceae,Aspidotis densa,"Indian's dream, pod fern",Present,Common,Native,,,1,0,24,0,,,,G5,CA: SNR,- ,Report Species Count: 2086
,Vascular Plants,Polypodiales/Pteridaceae,Cheilanthes covillei,"Coville's lip fern, Coville's lipfern",Present,Uncommon,Native,,,1,0,10,0,,,,G4,CA: SNR,- ,Report Species Count: 2086
,Vascular Plants,Polypodiales/Pteridaceae,Cheilanthes gracillima,lace lipfern,Present,Common,Native,,,1,0,17,0,,,,G4G5,CA: SNR,- ,Report Species Count: 2086
,Vascular Plants,Polypodiales/Pteridaceae,Cheilanthes intertexta,coastal lipfern,Present,Uncommon,Native,,,1,0,3,0,,,,G5,CA: SNR,- ,Report Species Count: 2086
,Vascular Plants,Polypodiales/Pteridaceae,Cryptogramma acrostichoides,American rockbrake,Present,Common,Native,,,1,0,24,0,,,,G5,CA: SNR,- ,Report Species Count: 2086
,Vascular Plants,Polypodiales/Pteridaceae,Pellaea andromedifolia,coffee cliffbrake,Present,Uncommon,Native,,,1,0,4,0,,,,G4G5,CA: SNR,- ,Report Species Count: 2086
,Vascular Plants,Polypodiales/Pteridaceae,Pellaea breweri,Brewer's cliffbrake,Present,Uncommon,Native,,,1,0,14,0,,,,G5,CA: SNR,- ,Report Species Count: 2086
,Vascular Plants,Polypodiales/Pteridaceae,Pellaea bridgesii,Bridges' cliffbrake,Present,Common,Native,,,1,0,29,0,,,,G4,CA: SNR,- ,Report Species Count: 2086
